State,(Emission,order),H3K27ac,H3K4me3,H3K4me1,H3K36me3,H3K9me3,H3K27me3
1,0.10767344119623415,0.08895323466904814,0.7461782909906136,0.06799264863564583,0.12397725131120237,0.018531311397813104
2,0.009587505520934002,0.07352894038359821,0.6479167175291402,0.03760512959714635,0.04302413234086788,0.23022815080837158
3,0.0400200337975687,0.5382650245480609,0.7925793796709134,0.04940790694636622,0.1329203557586504,0.8418793524651946
4,7.346341931150252E-4,0.005402193503963012,0.019789905073187723,0.02530351590010189,0.022006219627264265,0.6611890203430377
5,7.814120354914189E-4,0.005174479003782447,0.005620861822150262,0.00722455252596216,0.013266154178094753,0.1432040262405079
6,0.0015721613433976535,0.030267047882289056,0.036571949220758085,0.0401138487488957,0.49787380313069135,0.410628354415252
7,3.0434145716616676E-4,0.0030159426029407453,0.002185813264012362,0.001942385630693262,0.014318913696116844,0.010480216836625396
8,0.0012741870379792968,0.008277010580823436,0.009766150309337635,0.01189479540869887,0.07643100430464567,0.011780532268283496
9,0.0028012093259641006,0.052133209410121464,0.020933998651342923,0.037810698286459825,0.6441616765635526,0.01649611944627008
10,0.17902317738732917,0.7010239673626876,0.5398687085245043,0.3790637568091049,0.9610679903565431,0.1707680463683415
11,0.015905982195789942,0.09152644191102442,0.06391660534078722,0.7348815764506393,0.7570303369765673,0.00963184309700002
12,0.006497596916786775,0.008911407020754311,0.02511996115041817,0.22513776659014065,0.02340135240401796,0.009225288001752655
13,0.01398200422818672,0.013636905809013222,0.03164489952131655,0.8568475518129121,0.018035675529726774,0.006178380746531043
14,0.21734928905851178,0.11414042818663601,0.7527590303075119,0.7925493155965705,0.08294918079702611,0.014185418094670088
15,0.14960872678689188,0.9076288873170735,0.7688821663457014,0.7864590729007588,0.09901888776756135,0.008170855434662568
16,0.9312597815677964,0.909255518044919,0.9916333874222952,0.8255453984452563,0.21076778704561938,0.014170080238188562
17,0.9741304955633348,0.9143825443167426,0.9934256731390684,0.08943821254398826,0.19220770133729168,0.021095311123306988
18,0.21025170248510128,0.9442694978218212,0.9777421058199881,0.061954585370241566,0.11527805085464377,0.06943654564963606
19,0.07501749544938184,0.7644220810455483,0.2496828049076258,0.03803387715336828,0.06598918271366708,0.04769998335680312
20,0.9578974594057156,0.9952162717849321,0.14219607496085168,0.05763339977614796,0.07366877387790846,0.012672087866130527
